typenum,R通道一阶矩,G通道一阶矩,B通道一阶矩,R通道二阶矩,G通道二阶矩,B通道二阶矩,R通道三阶矩,G通道三阶矩,B通道三阶矩
1,26.6236,148.3309,134.4576,0.775063249032,21.1339964321,3.75355861017,0.579356861938,-13.7308304953,-2.91070468049
1,24.9852,176.1718,174.7812,0.245318079236,4.35367485695,2.958872515,-0.170135112702,-1.54871376659,-2.25134020549
1,28.0781,114.3159,150.0292,0.669627052918,4.85725304982,1.79391955227,0.659132169067,2.41418550962,-1.04779115579
1,30.8133,123.7827,149.8406,0.88184075093,3.22485359513,1.59799613266,0.769905923894,-2.80273064367,-0.849768049822
1,30.7454,129.3076,146.572,0.6646644567,4.97067221209,1.45148751286,0.566844308929,-4.85389860923,0.473492165612
1,28.8999,106.7924,146.1161,0.732038243536,4.10223137329,1.60618205382,0.714544521551,-1.50886400092,1.14992651895
1,28.3093,130.2321,149.5247,0.603683286169,3.74836358829,1.31460637074,0.472296741838,-2.60416385009,0.202477991378
1,22.6349,154.0294,163.9997,0.581723293328,4.40199223534,1.85264673103,-0.338485760072,-2.73580671995,1.03700973825
1,22.7761,152.9785,162.6158,0.505538119235,4.32127732852,1.80914077949,-0.509434289858,1.9061248949,1.42960106116
1,25.0039,88.1922,155.6327,1.17272536853,3.99542978414,3.80612541964,-0.381194054217,-3.56659506819,-1.95240759071
1,24.0376,142.8059,151.4253,0.772519410759,4.12453939125,3.09244561957,0.624734269758,-2.79965988689,-2.29249859719
1,26.8977,139.7115,149.5422,0.543906894606,2.93684656562,1.6615111074,-0.476569476385,2.64107875268,0.980065406885
1,24.1228,156.6138,144.7738,0.60242855178,3.983572462,1.89658470942,0.706102032928,3.14197675981,-1.69347895992
1,23.1972,154.9284,156.712,0.503499910626,4.76454336112,1.87271353923,0.474381131761,2.4357897179,-1.63030966854
1,25.8906,123.8557,143.6054,0.516751042573,3.51844816787,1.72043332914,-0.578149948492,-2.02109500973,1.46938867494
1,28.5116,139.4087,164.4591,0.663826362839,3.60420092531,1.87912937021,0.418626050333,-2.80319917316,0.779759252976
1,32.9704,132.2491,140.9581,0.639158697039,4.29777258472,1.26108857342,-0.810637687479,1.79268404422,-0.251564325094
1,33.93,110.0358,152.2122,0.493457191659,2.91796476332,1.20256856769,-0.45293879071,3.02136945206,-0.385720650129
1,29.4146,142.1756,147.3425,0.562233794786,4.10284835693,1.33887779502,0.41244113422,2.57628176704,-0.537592700795
1,26.7768,186.2854,177.0464,0.427763673072,2.41249804974,2.1359885393,-0.447402287934,-1.42516673232,-1.60998862244
1,25.9711,185.6239,179.6203,0.374252307942,2.64583612304,2.2131262752,-0.255771061691,-2.0421307538,-0.508299056075
1,27.1831,134.7962,123.1692,0.871765100242,5.0121517894,3.89766229425,0.887526494061,-1.35054371473,1.93519027583
1,27.0355,126.1451,154.3376,0.518111715753,4.51429352059,1.59819468151,-0.375943867644,-2.37997614294,0.911218479143
1,27.0004,157.3573,154.8663,0.617413832045,3.54663738067,2.83083456069,-0.392911456488,2.62689273462,1.62314719831
1,28.6658,133.624,133.4514,0.676395121212,3.80363300017,1.65216162648,-0.417501101509,-1.70885377992,1.3491894572
1,26.108,178.674,207.5896,0.362678921362,2.83219420238,4.5773760868,0.400255303682,1.03673434715,-3.65679267711
1,25.9184,178.7401,207.6741,0.443329944849,2.26586671938,5.04441167927,-0.320569678564,-0.322832809403,-3.85324950811
1,29.8304,188.496,159.7948,0.404024553709,4.36900263218,2.63520264116,-0.479819380932,-1.98234814162,1.69276592817
1,29.7394,195.5967,156.3383,0.512140254227,4.13379354951,2.47710579306,-0.532090429292,-2.81165340054,2.1007784201
1,24.8916,194.8729,159.3795,0.314721209962,2.3491584855,1.50182547255,-0.434651787054,-1.66949335522,-0.994307449778
1,28.3508,159.8591,148.7804,0.663128464176,3.3326636779,1.66786565406,0.638290215794,-1.98260947069,-1.24688848544
1,28.6923,122.5765,159.5462,0.647009049396,2.27559832791,2.29112757393,0.595392105488,1.17676276695,1.23560077907
1,31.3802,132.6782,151.7603,0.830209587996,3.83168954379,1.22533420339,0.900939385919,3.53726647498,0.472607419123
1,28.1881,127.7412,154.4017,0.635073531176,2.67907121219,1.78749464615,0.801793969751,-0.969518790239,-1.0894246056
1,28.2133,136.5379,148.037,0.552994674477,3.52158538019,1.94803259726,0.577612163916,1.72501228359,-0.752952447487
1,29.42,134.1884,141.8783,0.715960892787,3.55008527222,1.63556996487,0.532784678833,-2.7793533324,0.19289669697
1,23.7325,138.1482,153.5784,0.660260365311,3.40664596928,2.0275239678,0.503818965081,1.78091532105,-1.73410417195
1,23.7325,138.1482,153.5784,0.660260365311,3.40664596928,2.0275239678,0.503818965081,1.78091532105,-1.73410417195
1,27.059,131.8672,150.6366,0.541035119008,4.53013952986,1.7611190874,0.329529043534,-3.9889450535,-0.403121756969
1,24.2608,153.607,149.9811,0.569195361893,3.05924026516,1.63534179608,0.69297509704,2.48071030242,-1.29143441837
1,24.5361,150.1318,154.6113,0.647222365188,2.8031105508,1.79343589515,0.616672629033,1.35733241865,-1.44521032689
1,26.7975,165.0569,185.4252,0.444402689011,2.84440897024,2.74492348892,-0.441774482203,0.827891152939,1.86122552506
1,28.3889,145.241,164.4708,0.535963422259,2.99991983226,2.13793062563,0.190736007079,-2.10004911132,1.62238362285
1,26.9299,154.0877,189.344,0.382081130128,2.95983254763,2.31513800885,-0.339279541911,-1.8639645154,-1.68090361819
1,22.7393,146.905,159.6257,0.78900919513,3.74643497208,2.63180537084,0.707606410954,2.581158327,-2.25784627729
1,26.4912,152.5297,146.2375,0.696794489071,4.63869786794,2.50824515349,-0.463820610004,2.10547234535,0.598102075719
1,30.7532,157.8905,146.0088,0.500689284886,4.13213138102,1.26993013981,-0.358711065704,-2.2325471518,0.402532768329
1,24.4747,113.106,150.5377,0.628776518327,2.99492303741,2.18841922629,0.540724919686,2.3195490374,1.451930098
1,25.4638,163.7663,156.2552,0.568409676202,2.79422338227,1.62698277803,0.511066541764,-1.77698779816,-1.38834187645
1,25.3828,163.7319,155.8166,0.531661696946,2.72007764411,1.55857769777,0.520844976189,0.992694504879,-1.30261897342
1,25.2238,172.6345,157.1612,0.656135321409,3.74666648502,1.57905495788,0.465921939413,1.33984268541,-0.799585271571
